7,1,5.430250351493678,11.567487739795066,0.0,1.0,1,1
8,1,5.430250351493678,11.567487739795066,0.0,1.0,1,1
8,2,7.441752496394445,7.256026693455194,-5.734937617228766e-16,1.0,1,1
9,1,5.490977458908366,11.530650764191341,0.0,1.0,1,1
9,2,7.503929619929654,7.179549676500367,-5.283442935629946e-16,1.0,1,1
10,1,5.506881947351523,11.525193684220984,0.0,1.0,1,1
10,2,7.516148028291765,7.164524638884966,-5.094287667209214e-16,1.0,1,1
11,1,5.524216712066035,11.514493474713817,0.0,1.0,1,1
11,2,7.525977096947312,7.152441845071529,-5.029197528583998e-16,1.0,1,1
12,1,5.541288900845565,11.505926953873363,0.0,1.0,1,1
12,2,7.484162388933312,7.203887735905447,-5.250798295939908e-16,1.0,1,1
13,1,5.558094023693859,11.499096648281796,0.0,1.0,1,1
13,2,7.497301163580347,7.187741200624092,-5.188505218037461e-16,1.0,1,1
14,1,5.553160862024019,11.50234758618779,0.0,1.0,1,1
14,2,7.453491611674291,7.24165068651817,-5.438227718268548e-16,1.0,1,1
15,1,5.54895935238407,11.507663091864533,0.0,1.0,1,1
15,2,7.407894993791092,7.297758881271961,-5.631618694611237e-16,1.0,1,1
16,3,1.5225633471442173,6.822428350880884,-3.6701273390720713e-16,1.0,1,1
16,1,5.574436981388987,11.491830171712088,0.0,1.0,1,1
16,2,7.433931450150606,7.265740313246494,-5.539648427984349e-16,1.0,1,1
17,3,1.5374392478000374,6.807423625826527,-3.322820418405947e-16,1.0,1,1
17,1,5.599718623367405,11.480417112293036,0.0,1.0,1,1
17,2,7.453792032234098,7.241318147562126,-5.549250082560987e-16,1.0,1,1
18,3,1.5374392478000374,6.807423625826527,-3.322820418405947e-16,1.0,1,1
18,1,5.598900177282831,11.484198971287965,0.0,1.0,1,1
18,2,7.413450456767323,7.290958365369065,-5.717836953629787e-16,1.0,1,1
19,3,1.5599003822562385,6.78955494864876,-3.0427862734035135e-16,1.0,1,1
19,1,5.626595098842004,11.473333427439144,0.0,1.0,1,1
19,2,7.435952068955457,7.263281290880224,-5.591870922974023e-16,1.0,1,1
20,3,1.5599003822562385,6.78955494864876,-3.0427862734035135e-16,1.0,1,1
20,1,5.627688414097989,11.477095143373283,0.0,1.0,1,1
20,2,7.397897246395064,7.31010439372522,-5.711116396407814e-16,1.0,1,1
21,3,1.5838019070014662,6.765104549503208,-2.7497500830136785e-16,1.0,1,1
21,1,5.656838355142004,11.464399346877753,0.0,1.0,1,1
21,2,7.422021700767534,7.280425420282355,-5.60846852903048e-16,1.0,1,1
22,3,1.5838019070014662,6.765104549503208,-2.7497500830136785e-16,1.0,1,1
22,1,5.659612529858976,11.468092437412746,0.0,1.0,1,1
22,2,7.386386678951636,7.324267261572242,-5.704218328367401e-16,1.0,1,1
23,3,1.5838019070014662,6.765104549503208,-2.7497500830136785e-16,1.0,1,1
23,1,5.6629286986414735,11.470535301466459,0.0,1.0,1,1
23,2,7.351544714373685,7.367129368965524,-5.818278655566096e-16,1.0,1,1
24,3,1.5838019070014662,6.765104549503208,-2.7497500830136785e-16,1.0,1,1
24,1,5.666959206317248,11.47157778987021,0.0,1.0,1,1
24,2,7.318158367735142,7.408196081832809,-5.934482904314295e-16,1.0,1,1
25,3,1.5838019070014662,6.765104549503208,-2.7497500830136785e-16,1.0,1,1
25,1,5.671675278977752,11.47291765503057,0.0,1.0,1,1
25,2,7.286694082867371,7.446893802038025,-6.051396699794643e-16,1.0,1,1
26,3,1.5838019070014662,6.765104549503208,-2.7497500830136785e-16,1.0,1,1
26,1,5.677276021472717,11.472690292240394,0.0,1.0,1,1
26,2,7.257443413159148,7.482864697072189,-6.134250209366638e-16,1.0,1,1
27,3,1.5838019070014662,6.765104549503208,-2.7497500830136785e-16,1.0,1,1
27,1,5.683639539777322,11.472719807101601,0.0,1.0,1,1
27,2,7.230553607488863,7.515928813246443,-6.180690718263151e-16,1.0,1,1
28,3,1.651312223656082,6.705077553780619,-1.2208828651880146e-16,1.0,1,1
28,1,5.721771327908636,11.450076479341309,0.0,1.0,1,1
28,2,7.284410196501719,7.44965669664256,-6.08540594135393e-16,1.0,1,1
29,3,1.669958005361269,6.6818191106664235,-1.0817121076766061e-16,1.0,1,1
29,1,5.7566868978226955,11.432796699931396,0.0,1.0,1,1
29,2,7.258721610438614,7.481242381475614,-6.167888528778012e-16,1.0,1,1
30,3,1.6851444889553715,6.668605392362942,-1.094159726281277e-16,1.0,1,1
30,1,5.787836191482721,11.418479604536465,0.0,1.0,1,1
30,2,7.303764922770606,7.425817198167293,-6.09259364811726e-16,1.0,1,1
31,3,1.6994127469861002,6.652331855372497,-1.087273532855759e-16,1.0,1,1
31,1,5.815889239339511,11.405301301376136,0.0,1.0,1,1
31,2,7.338858086921624,7.382634904494195,-5.906644660588419e-16,1.0,1,1
32,3,1.7139350649138745,6.63977543704646,-1.0907667343192909e-16,1.0,1,1
32,1,5.842742366950169,11.394422416462366,0.0,1.0,1,1
32,2,7.3671785938911105,7.347786616147747,-5.6769475815947065e-16,1.0,1,1
33,3,1.7139350649138745,6.63977543704646,-1.0907667343192909e-16,1.0,1,1
33,1,5.849818141778437,11.396175066379193,0.0,1.0,1,1
33,2,7.390644973315105,7.318912157133141,-5.438484279240797e-16,1.0,1,1
34,3,1.7139350649138745,6.63977543704646,-1.0907667343192909e-16,1.0,1,1
34,1,5.856925748986545,11.395882852123236,0.0,1.0,1,1
