frame_id,track_id,gt_id,distance
84,1,0,0.237820269665894
85,1,0,0.23709188966230277
86,1,0,0.23901840415423095
87,1,0,0.23649970869746104
88,1,0,0.23641720596372226
89,1,0,0.23706234409673682
90,1,0,0.2363369473793921
91,1,0,0.23588762773922553
92,1,0,0.23485658408846405
93,1,0,0.2351033247678483
94,1,0,0.2353668330034142
95,1,0,0.23500013884779317
96,1,0,0.23513103714547634
97,1,0,0.23676794502437068
98,1,0,0.23543422608899442
99,1,0,0.23464022456109931
100,1,0,0.23684975306343187
101,1,0,0.23651978765657666
102,1,0,0.23939308226159808
103,1,0,0.23873254059153337
104,1,0,0.2378662295373074
105,1,0,0.2407180426978837
106,1,0,0.24327291369963233
107,1,0,0.24626053784434107
108,1,0,0.24400816138199255
109,1,0,0.24621670851890237
110,1,0,0.24896825018128318
111,1,0,0.25206545449310386
112,1,0,0.2564933977909801
113,1,0,0.26076297325081693
114,1,0,0.2660744474694028
115,1,0,0.27181198424542974
116,1,0,0.26801240272906274
117,1,0,0.26509775498248694
118,1,0,0.26224058071836304
119,1,0,0.26615314912933846
120,1,0,0.26875599418082297
121,1,0,0.26489859036200863
122,1,0,0.2622700025253114
123,1,0,0.2657025462038328
124,1,0,0.2629390386706576
125,1,0,0.26560184747349164
126,1,0,0.2684642012775403
127,1,0,0.2646509291240018
128,1,0,0.26122353938283893
129,1,0,0.25778611685350433
130,1,0,0.25551142016565914
131,1,0,0.2532738231842912
132,1,0,0.25545824034570525
133,1,0,0.25447899104002575
134,1,0,0.2573540437802421
135,1,0,0.255575896229046
136,1,0,0.2579532650863273
137,1,0,0.26150571107273257
138,1,0,0.26616620116849005
139,1,0,0.27024524970625163
140,1,0,0.2688734540620495
141,1,0,0.26780576229020425
142,1,0,0.27187737191338
143,1,0,0.26997888779149437
144,1,0,0.2691956659278968
145,1,0,0.27229756725978876
146,1,0,0.2742582842534815
147,1,0,0.2766007456224
148,1,0,0.2794868598560318
149,1,0,0.2823714550086752
150,1,0,0.2854513589498537
151,1,0,0.28190501771937115
152,1,0,0.2786128968130151
153,1,0,0.27545048484759105
154,1,0,0.2783490162368477
155,1,0,0.2807963675089607
156,1,0,0.28354063432452453
157,1,0,0.2812690024191576
158,1,0,0.27822481481117844
159,1,0,0.2809889683804834
160,1,0,0.2795362141962116
161,1,0,0.2792193855869641
162,1,0,0.28272674672174
163,1,0,0.28187169698135706
164,1,0,0.2857003694647725
165,1,0,0.29021488116479077
166,1,0,0.28870462149325454
167,1,0,0.2922436905589299
168,1,0,0.29618079332808483
169,1,0,0.29397711445147967
170,1,0,0.2917506500936877
171,1,0,0.29446597304209254
172,1,0,0.2918106193803534
173,1,0,0.2933189680340867
174,1,0,0.29494657176690303
175,1,0,0.29848784883149226
176,1,0,0.3020537026062451
177,1,0,0.2994679952260123
178,1,0,0.29761194601593777
179,1,0,0.29542347390498847
180,1,0,0.29694590843194874
181,1,0,0.29899706724128217
182,1,0,0.2976263152140375
183,1,0,0.30071207776804476
184,1,0,0.29807286807919636
185,1,0,0.2966167035187027
186,1,0,0.2964049614596537
187,1,0,0.29553863563568544
188,1,0,0.2961295467739986
189,1,0,0.29676762996542755
190,1,0,0.29867200227854684
191,1,0,0.30157102372671013
192,1,0,0.3019145559346458
193,1,0,0.30311287536100096
194,1,0,0.3031987106335044
195,1,0,0.3032019457204395
196,1,0,0.3020651958869468
197,1,0,0.30118488925200587
198,1,0,0.30099420963223394
199,1,0,0.30121890173738847
200,1,0,0.30306236871436515
201,1,0,0.3041657155085606
202,1,0,0.30565766427140495
203,1,0,0.3072341050651619
204,1,0,0.30849366985491317
205,1,0,0.3080629063066745
206,1,0,0.3085180476803852
207,1,0,0.3106210390650669
208,1,0,0.3100893564320474
209,1,0,0.30897225690977814
210,1,0,0.3102726921240357
211,1,0,0.3117427253952068
212,1,0,0.3149029730130822
213,1,0,0.31923890629410395
214,1,0,0.32113860793411725
215,1,0,0.322854260604567
216,1,0,0.3233216625455347
217,1,0,0.3260343913244151
218,1,0,0.3282232701112213
219,1,0,0.32968828503093955
220,1,0,0.32737230360199243
221,1,0,0.3262601602755861
222,1,0,0.3251494628935301
223,1,0,0.3269876716362762
224,1,0,0.3276261400012504
225,1,0,0.3279924433262525
226,1,0,0.330598397273119
227,1,0,0.3308237058330837
228,1,0,0.3307223699713176
229,1,0,0.33221246100610435
230,1,0,0.3332796302276084
231,1,0,0.3353254623783846
232,1,0,0.3358461466339554
233,1,0,0.33717428872767924
234,1,0,0.3364008890288517
235,1,0,0.3373710958597808
236,1,0,0.33959191823775847
237,1,0,0.34202284511436404
238,1,0,0.3452137441214914
239,1,0,0.3484003032901667
240,1,0,0.35923761856925956
241,1,0,0.36069547267426116
242,1,0,0.361284875665877
243,1,0,0.3625960136031968
244,1,0,0.36211372409988224
245,1,0,0.362486845542896
246,1,0,0.3679421970689122
247,1,0,0.37942678343602515
248,1,0,0.3964798865744464
249,1,0,0.41743671525500825
250,1,0,0.43722722051379903
251,1,0,0.45575539222208816
252,1,0,0.4751089454820618
253,1,0,0.4937752018619004
254,1,0,0.5118634917139778
255,1,0,0.523842405756186
256,1,0,0.5344361377028554
257,1,0,0.5441613332303123
258,1,0,0.5530841325440716
259,1,0,0.5672750580460949
260,1,0,0.573627253425023
261,1,0,0.5854307520249632
262,1,0,0.5876954176753613
263,1,0,0.5899345682626556
264,1,0,0.5920510812261398
265,1,0,0.5927321290551615
266,1,0,0.6003430960234815
267,1,0,0.6072123058851985
268,1,0,0.6147617480403883
269,1,0,0.6207754004406825
270,1,0,0.6173643787497818
271,1,0,0.6207714238718453
272,1,0,0.6218920453403645
273,1,0,0.621641103600231
274,1,0,0.6113093776757493
275,1,0,0.6024443558959522
276,1,0,0.6030226021095113
277,1,0,0.5946381253893752
278,1,0,0.5862814719881162
279,1,0,0.5850144976667482
280,1,0,0.5801012345396558
281,1,0,0.5757733096683368
282,1,0,0.5774526116254319
283,1,0,0.5694015161334173
284,1,0,0.5600923883668429
285,1,0,0.5499891227864944
286,1,0,0.544970955630082
287,1,0,0.5406593621885878
288,1,0,0.5365586722105624
289,1,0,0.5309417240896253
290,1,0,0.5204177858504425
291,1,0,0.5104803219558709
292,1,0,0.5045572598644968
293,1,0,0.49790771594539984
294,1,0,0.4912882856927233
295,1,0,0.48713442618261227
296,1,0,0.4820020316723464
297,1,0,0.4759426522699313
298,1,0,0.4656287132915933
299,1,0,0.4606037128113674
300,1,0,0.45294200942795193
301,1,0,0.4479541208438738
302,1,0,0.43969619836225493
303,1,0,0.43393583340503933
304,1,0,0.4292200284133197
305,1,0,0.4252054941008475
306,1,0,0.4231231631977018
307,1,0,0.4167640143403452
308,1,0,0.4082007955390991
309,1,0,0.39902626895481924
310,1,0,0.3902123888975585
311,1,0,0.3840590010431341
312,1,0,0.3786384469322325
313,1,0,0.37156289439006834
314,1,0,0.3657805499039423
315,1,0,0.36031015823543405
316,1,0,0.35925164069197857
317,1,0,0.35662810830119507
318,1,0,0.35476328952992575
319,1,0,0.3498525939842403
320,1,0,0.3439706344515748
321,1,0,0.3380634438089951
322,1,0,0.33300751660979927
323,1,0,0.3277854786953262
324,1,0,0.3247119416391366
325,1,0,0.32150514795918506
326,1,0,0.3174979543972723
327,1,0,0.3143639113062232
328,1,0,0.314149162200978
329,1,0,0.31232002685883353
330,1,0,0.30996714484202564
331,1,0,0.3081505731920697
332,1,0,0.30383176262178574
333,1,0,0.30029573622075456
334,1,0,0.29645655489255035
335,1,0,0.29399670820465246
336,1,0,0.2924098231592834
337,1,0,0.29113256144309785
338,1,0,0.2906211556280583
339,1,0,0.287798876603616
340,1,0,0.28598972208799894
341,1,0,0.28487959169726246
342,1,0,0.28647308500159147
343,1,0,0.28415388553250903
344,1,0,0.2809949898865142
345,1,0,0.27836296128008586
346,1,0,0.2747787295994499
347,1,0,0.27464426120050245
348,1,0,0.27279667485872455
349,1,0,0.2732711748210461
350,1,0,0.27018508088639165
351,1,0,0.26702372622103954
352,1,0,0.2679396225828517
353,1,0,0.26696966970105046
354,1,0,0.26531953134531944
355,1,0,0.2652702215085203
356,1,0,0.265223039103536
357,1,0,0.2620734257651399
358,1,0,0.26081641733772154
359,1,0,0.26094427219129024
360,1,0,0.25775213482443715
361,1,0,0.2582802320486641
362,1,0,0.2555486728781456
363,1,0,0.25371314733465977
364,1,0,0.2534366942447466
365,1,0,0.252898053694738
366,1,0,0.2529421423375894
367,1,0,0.25140794200954436
368,1,0,0.24956538295786257
369,1,0,0.24798859285478778
370,1,0,0.24818532395783824
371,1,0,0.249225220542516
372,1,0,0.24767824423570461
373,1,0,0.24907036317710204
374,1,0,0.25028109130163206
375,1,0,0.24701948197639506
376,1,0,0.2492352527043964
377,1,0,0.24709483862742504
378,1,0,0.24466587443001853
379,1,0,0.24235483766746957
380,1,0,0.23936313061687658
381,1,0,0.23713483232041416
382,1,0,0.23345897199841276
383,1,0,0.23091190524088404
384,1,0,0.22889456113105194
385,1,0,0.22695524559809754
386,1,0,0.2253348548937094
387,1,0,0.223356275502791
388,1,0,0.22336427711955836
389,1,0,0.22329688880276544
390,1,0,0.2259799555770731
391,1,0,0.22546446815935012
392,1,0,0.2243691627327497
393,1,0,0.22382141730156258
394,1,0,0.22302212119877352
395,1,0,0.22412909210964757
396,1,0,0.22354914401642215
397,1,0,0.22230918587533913
398,1,0,0.22293964334144026
399,1,0,0.22076918708447227
400,1,0,0.22293879184470677
401,1,0,0.22187404287647663
402,1,0,0.2207141194663438
403,1,0,0.22183560351845683
404,1,0,0.2229491353780104
405,1,0,0.22455213618208877
406,1,0,0.2267539251914613
407,1,0,0.2283095944346731
408,1,0,0.22569116061662053
409,1,0,0.2233739385706933
410,1,0,0.22583822321609304
411,1,0,0.2233498870284049
412,1,0,0.22669080028052654
413,1,0,0.2297941032236139
414,1,0,0.22914695732276139
415,1,0,0.23317937540612055
416,1,0,0.23242409260307215
417,1,0,0.23675096462091666
418,1,0,0.24157041029298698
419,1,0,0.23891083015396863
420,1,0,0.2367825793095456
421,1,0,0.24022238442790628
422,1,0,0.23721044281192338
423,1,0,0.2342749047460948
424,1,0,0.2370358948004876
425,1,0,0.2343648474883915
426,1,0,0.23159341030890943
427,1,0,0.2297668556954306
428,1,0,0.23280167822905434
429,1,0,0.23106823616375588
430,1,0,0.23506804206462464
431,1,0,0.23402881630981948
432,1,0,0.23220506109132713
433,1,0,0.23039215584953668
434,1,0,0.23377752015530334
435,1,0,0.23791051717033296
436,1,0,0.2420875318931498
437,1,0,0.24607170647906484
438,1,0,0.25110701226433785
439,1,0,0.24866991673527383
440,1,0,0.2480909662958203
441,1,0,0.25388608353901887
442,1,0,0.2527682081886892
443,1,0,0.2501810702540052
444,1,0,0.25421278150731863
445,1,0,0.2518671107332428
446,1,0,0.25578954774448986
447,1,0,0.2539884011785156
448,1,0,0.2508880506038393
449,1,0,0.2475714791638972
450,1,0,0.2442662324428595
451,1,0,0.24126905908987342
452,1,0,0.2449746435960104
453,1,0,0.24381951413444106
454,1,0,0.24248447820025454
455,1,0,0.24737485070690027
456,1,0,0.2524473001477937
457,1,0,0.2517274636707472
458,1,0,0.2569321503139961
459,1,0,0.25487719153099236
460,1,0,0.2523199688376772
461,1,0,0.25636752930411555
462,1,0,0.2614943252361287
463,1,0,0.2668688008445714
464,1,0,0.2662490598124791
465,1,0,0.2725772883849812
466,1,0,0.27148029827491654
467,1,0,0.2699179828939406
468,1,0,0.27422429864557724
469,1,0,0.2716192192196135
470,1,0,0.2689921504001593
471,1,0,0.2743647087901055
472,1,0,0.27065641242943383
473,1,0,0.2667116312685428
474,1,0,0.2639886918446837
475,1,0,0.26173426343871287
476,1,0,0.2594975613764884
477,1,0,0.264293965464174
478,1,0,0.2629638803807135
479,1,0,0.26262621627638427
480,1,0,0.2679777197876921
481,1,0,0.2678049214569212
482,1,0,0.2666640664767622
483,1,0,0.2717979706916695
484,1,0,0.275794274672715
485,1,0,0.27310963644249775
486,1,0,0.27837960874629347
487,1,0,0.2840557977130842
488,1,0,0.28366269938474964
489,1,0,0.28337673379863443
490,1,0,0.28306825122151513
491,1,0,0.2824747083164747
492,1,0,0.280708968973673
493,1,0,0.2791054754373142
494,1,0,0.27740058306004006
495,1,0,0.2767493821731696
496,1,0,0.28000477101061394
497,1,0,0.2836436079285845
498,1,0,0.2875849619270719
499,1,0,0.2849649477698936
500,1,0,0.2828294908012603
501,1,0,0.28842789496734744
502,1,0,0.2947253783446446
503,1,0,0.2938186798102571
504,1,0,0.29278895522578263
505,1,0,0.291992680521984
506,1,0,0.2909878958776329
507,1,0,0.2897841482979651
508,1,0,0.29424581350630097
509,1,0,0.29985766750282444
510,1,0,0.2983234124539119
511,1,0,0.2982655198880171
512,1,0,0.29860962644089667
513,1,0,0.298431123450735
514,1,0,0.29901839675438957
515,1,0,0.2990451747735462
516,1,0,0.29813511339382837
517,1,0,0.3032149647364849
518,1,0,0.30835604744861395
519,1,0,0.31456619299426664
520,1,0,0.3183516298634184
521,1,0,0.32237821444974707
522,1,0,0.33278479260523297
523,1,0,0.348706016013735
524,1,0,0.3635875739681129
525,1,0,0.3890266565624684
526,1,0,0.41336484562337017
527,1,0,0.43628657415923694
528,1,0,0.4432188702193402
529,1,0,0.4645515333200925
530,1,0,0.4849983824396357
531,1,0,0.5054487407063694
532,1,0,0.5254629461142586
533,1,0,0.5246543271353301
534,1,0,0.5237926527171319
535,1,0,0.5424359492753671
536,1,0,0.5387202672112327
537,1,0,0.534286330720756
538,1,0,0.5302808861736906
539,1,0,0.5454690327968308
540,1,0,0.5397192230218868
541,1,0,0.5346025770476711
542,1,0,0.5285405232803811
543,1,0,0.5235572810650223
544,1,0,0.519677102417018
545,1,0,0.5158445856460839
546,1,0,0.5288404020224752
547,1,0,0.5410339226366264
548,1,0,0.5323743981052383
549,1,0,0.5412645069162669
550,1,0,0.530083088336867
551,1,0,0.5210354491679965
552,1,0,0.5298655647220367
553,1,0,0.5187563362392322
554,1,0,0.5103104900299168
555,1,0,0.501600565413615
556,1,0,0.4952287683237667
557,1,0,0.5059253459091841
558,1,0,0.4983959551900716
559,1,0,0.5064171194151974
560,1,0,0.4958888937984243
561,1,0,0.48472392514849594
562,1,0,0.4902595452203658
563,1,0,0.47900831142340067
564,1,0,0.48556281869247825
565,1,0,0.47453132818183447
566,1,0,0.4791165595335149
567,1,0,0.46688279377817815
568,1,0,0.45917127673571856
569,1,0,0.46718247210307223
570,1,0,0.4586200656847941
571,1,0,0.4484664248925239
572,1,0,0.4379174993171258
573,1,0,0.4263796252289367
574,1,0,0.4149510521714606
575,1,0,0.4049319801009593
576,1,0,0.40808545206733693
577,1,0,0.41162955040642407
578,1,0,0.4159083126755591
579,1,0,0.40557490735193275
580,1,0,0.4127826422019464
581,1,0,0.4190443143631177
582,1,0,0.41033105936929126
583,1,0,0.40147324152133324
584,1,0,0.38893630111034
585,1,0,0.37590565989570535
586,1,0,0.36580782334857814
587,1,0,0.369577520309626
588,1,0,0.3613241918487298
589,1,0,0.3653149267395405
590,1,0,0.3681640075778143
591,1,0,0.35886601905161003
592,1,0,0.36525447567701574
593,1,0,0.3714672468854857
594,1,0,0.36407927255357897
595,1,0,0.368918566304528
596,1,0,0.35892948032812366
597,1,0,0.34884672019702884
598,1,0,0.3394800965770325
599,1,0,0.3310763394254053
600,1,0,0.33413021951721333
601,1,0,0.3362180169621902
602,1,0,0.339739286073552
603,1,0,0.3325105849963048
604,1,0,0.3393825469593461
605,1,0,0.3464255710071482
606,1,0,0.33993316727435935
607,1,0,0.34448999175660455
608,1,0,0.34844172277721014
609,1,0,0.3508354970999291
610,1,0,0.3404817195912507
611,1,0,0.34395206196061334
612,1,0,0.34863314198530865
613,1,0,0.339938842444589
614,1,0,0.34275008575656496
615,1,0,0.3451615758878226
616,1,0,0.34007970497506074
617,1,0,0.3468940309936981
618,1,0,0.35308642691022823
619,1,0,0.3581107918488562
620,1,0,0.36061424449462504
621,1,0,0.348813699283688
622,1,0,0.34974460788748024
623,1,0,0.35202516877586026
624,1,0,0.35453116942633806
625,1,0,0.3566174896846964
626,1,0,0.3595387304194555
627,1,0,0.34915541362716274
628,1,0,0.3554769093612998
629,1,0,0.3610026769720978
630,1,0,0.3665432193164687
631,1,0,0.37098707920601726
632,1,0,0.37339747940001927
633,1,0,0.3756423078050321
634,1,0,0.361640550994297
635,1,0,0.3498156478833006
636,1,0,0.34083798519942204
637,1,0,0.3314979463214085
638,1,0,0.32161690668849124
639,1,0,0.3239973613792117
640,1,0,0.31861793999800775
641,1,0,0.31344115937174644
642,1,0,0.31938707965123225
643,1,0,0.31238132194028706
644,1,0,0.3053767927646615
645,1,0,0.30671711246522826
646,1,0,0.30775050324934006
647,1,0,0.31023996769942114
648,1,0,0.3131045557996048
649,1,0,0.3156329591586872
650,1,0,0.3191550215711996
651,1,0,0.3114159246559141
652,1,0,0.30711163622489235
653,1,0,0.3134656333209908
654,1,0,0.3084093492368931
655,1,0,0.3127201085635874
656,1,0,0.3048785376761247
657,1,0,0.29633753569588867
658,1,0,0.288192461478704
659,1,0,0.2919742489871842
660,1,0,0.28603270703314654
661,1,0,0.28975526086859543
662,1,0,0.29375463040707567
663,1,0,0.28691336778635207
664,1,0,0.2939133887313484
665,1,0,0.3010338858626453
666,1,0,0.3079645030000626
667,1,0,0.3016268780803887
668,1,0,0.3056595684882205
669,1,0,0.30781210577605966
670,1,0,0.30955520922011603
671,1,0,0.312734020775259
672,1,0,0.3166603355728111
673,1,0,0.3198887419545567
674,1,0,0.3245888808831557
675,1,0,0.32907321130596834
676,1,0,0.32230197802312466
677,1,0,0.31631832152385164
678,1,0,0.32289834193257705
679,1,0,0.31467938784375205
680,1,0,0.318511807905655
681,1,0,0.3092805254322087
682,1,0,0.2998954532378215
683,1,0,0.2925996850577986
684,1,0,0.2973998414514958
685,1,0,0.29030956491886084
686,1,0,0.2947710416236124
687,1,0,0.28806220303082763
688,1,0,0.28411936161811524
689,1,0,0.28090282894292806
690,1,0,0.2882594135527124
691,1,0,0.29410633025662775
692,1,0,0.29801395222245247
693,1,0,0.2891022597897989
694,1,0,0.28117543919527405
695,1,0,0.2844436044405526
696,1,0,0.28853329332797906
697,1,0,0.2808498327383729
698,1,0,0.2858853704706471
699,1,0,0.29085094985424553
700,1,0,0.2869229449998766
701,1,0,0.29485861190300094
702,1,0,0.2902186733601855
703,1,0,0.28464343913498924
704,1,0,0.2890943621726023
705,1,0,0.2932054900135271
706,1,0,0.2848122317248366
707,1,0,0.28957098134378545
708,1,0,0.29524273016386554
709,1,0,0.3007132549363517
710,1,0,0.3053249325193488
711,1,0,0.30936015209954926
712,1,0,0.3039355031735193
713,1,0,0.29967796799649493
714,1,0,0.2939352647109122
715,1,0,0.288190486182862
716,1,0,0.29262332376591893
717,1,0,0.2962296974504757
718,1,0,0.28712700191022
719,1,0,0.2729250760160637
720,1,0,0.2781416363024426
721,1,0,0.28279525322855364
722,1,0,0.2884932223590927
723,1,0,0.2818677591808109
724,1,0,0.2903391199269709
725,1,0,0.2986276585843847
726,1,0,0.3061774779548309
727,1,0,0.3124342084783171
728,1,0,0.31797903783341686
729,1,0,0.30720272090768025
730,1,0,0.29760380290323735
731,1,0,0.28904127796530854
732,1,0,0.28239466843406036
733,1,0,0.2882926924049986
734,1,0,0.27989034646510963
735,1,0,0.28450872621900863
736,1,0,0.2921445074825606
737,1,0,0.30049521541606233
738,1,0,0.2939334298761111
739,1,0,0.30045886090492213
740,1,0,0.29107371501829443
741,1,0,0.28204792788278193
742,1,0,0.27320150087648853
743,1,0,0.26572692693268546
744,1,0,0.2599226216221143
745,1,0,0.2535759795375284
746,1,0,0.2490583158823422
747,1,0,0.24439811795057934
748,1,0,0.25291148308707007
749,1,0,0.2504776692076707
750,1,0,0.24784712634087883
751,1,0,0.25427432443447967
752,1,0,0.24833262343359916
753,1,0,0.24295232444802176
754,1,0,0.247992201318848
755,1,0,0.2543954658332769
756,1,0,0.2610938065635134
757,1,0,0.25548487858318486
758,1,0,0.2499392215553864
759,1,0,0.24390926326577914
760,1,0,0.2411706111526092
761,1,0,0.2394495045636659
762,1,0,0.23625093773380115
763,1,0,0.24362096533718963
764,1,0,0.23914656318852562
765,1,0,0.2336317682033879
766,1,0,0.23849735566768374
767,1,0,0.23384685035181133
768,1,0,0.23999529079252635
769,1,0,0.246213632828702
770,1,0,0.2534404125594005
771,1,0,0.24813209492572008
772,1,0,0.24505023456206107
773,1,0,0.2421556982802016
774,1,0,0.2391139651078817
775,1,0,0.24678490316828652
776,1,0,0.2539749534462592
777,1,0,0.26051332089802304
778,1,0,0.2669767029382519
779,1,0,0.2741372062688992
780,1,0,0.26815046518608987
781,1,0,0.26210301612195447
782,1,0,0.2562232781976295
783,1,0,0.2504743241819273
784,1,0,0.247224923637775
785,1,0,0.24449499626684926
786,1,0,0.24127967043552456
787,1,0,0.24870232665793665
788,1,0,0.25562454403998736
789,1,0,0.2493142186924959
790,1,0,0.25456907878619844
791,1,0,0.24872426756846952
792,1,0,0.2560113234679323
793,1,0,0.2502778140744058
794,1,0,0.24617768815133304
795,1,0,0.25391731846273613
796,1,0,0.2513386971459464
797,1,0,0.24844475057561796
798,1,0,0.258101760934475
799,1,0,0.26632740810472966
800,1,0,0.2737678425318664
801,1,0,0.2809249261402599
802,1,0,0.27305280047766617
803,1,0,0.26683259082685545
804,1,0,0.27512627801418654
805,1,0,0.2692405994179647
806,1,0,0.2627158981449326
807,1,0,0.25703487064339814
808,1,0,0.2541164004061867
809,1,0,0.25111086538738114
810,1,0,0.2474070191385943
811,1,0,0.24340061835774235
812,1,0,0.2504426595552196
813,1,0,0.24464821007262796
814,1,0,0.2387271073399297
815,1,0,0.23416576661790967
816,1,0,0.24174271861216642
817,1,0,0.23696022738968536
818,1,0,0.24514799379212365
819,1,0,0.25337040319248305
820,1,0,0.26357301282200307
821,1,0,0.26031459488545916
822,1,0,0.2566104529719241
823,1,0,0.26538597526394514
824,1,0,0.2599523525797591
825,1,0,0.25454175285081737
826,1,0,0.24864295115064708
827,1,0,0.24457078724182402
828,1,0,0.2531430254514219
829,1,0,0.26165400100815517
830,1,0,0.2695509944304421
831,1,0,0.2634767598317879
832,1,0,0.2592645764138554
833,1,0,0.25564777089131535
834,1,0,0.26472918932110445
835,1,0,0.25927565862305096
836,1,0,0.25362118165446784
837,1,0,0.24815762830606589
838,1,0,0.25489319368009405
839,1,0,0.26235289584451377
840,1,0,0.2702078288156974
841,1,0,0.26440785450255416
842,1,0,0.26007798457373904
843,1,0,0.25528325428793064
844,1,0,0.2519852978990665
845,1,0,0.24906376563853228
846,1,0,0.2590746762931263
847,1,0,0.26801579031290346
848,1,0,0.26238561303401087
849,1,0,0.25666630329461126
850,1,0,0.2516062893716152
851,1,0,0.25996547396762837
852,1,0,0.2556878825587738
853,1,0,0.264067519852599
854,1,0,0.2718989142865866
855,1,0,0.26535899155394765
856,1,0,0.26115479421640253
857,1,0,0.2575033721328774
858,1,0,0.25357767656691776
859,1,0,0.24925074466452088
860,1,0,0.24491112357459957
861,1,0,0.2406331688203773
862,1,0,0.24760682051442215
863,1,0,0.24356396695875424
864,1,0,0.2518703052297944
865,1,0,0.24767826489479483
866,1,0,0.24461429355270667
867,1,0,0.2413656001033351
868,1,0,0.2516198241607341
869,1,0,0.26195426903516916
870,1,0,0.25832927342849155
871,1,0,0.2674423733903996
872,1,0,0.2630175726250215
873,1,0,0.2580273462147539
874,1,0,0.2694903826205385
875,1,0,0.2713261655307517
876,1,0,0.2764764636889317
877,1,0,0.28181219827219745
878,1,0,0.2866621068924157
879,1,0,0.29116596936380074
880,1,0,0.29734036706393896
881,1,0,0.3030100855727763
882,1,0,0.30767398552718384
883,1,0,0.310889389670951
884,1,0,0.313367139471326
885,1,0,0.32815459968782157
886,1,0,0.32707862073385463
887,1,0,0.34117987293190744
888,1,0,0.3394422687738239
889,1,0,0.3524626535553886
890,1,0,0.34966773900583487
891,1,0,0.3466832505034507
892,1,0,0.34595282831918006
893,1,0,0.3600629158185162
894,1,0,0.3729610766468288
895,1,0,0.3659953515918197
896,1,0,0.35843826488397384
897,1,0,0.3502132017273443
898,1,0,0.3418411309710967
899,1,0,0.3343947341812241
900,1,0,0.3280474424699309
901,1,0,0.3215158630673572
902,1,0,0.314228679842403
903,1,0,0.32002095164165767
904,1,0,0.32937739789750936
905,1,0,0.3231420579004346
906,1,0,0.3165566934899611
907,1,0,0.30839222901776775
908,1,0,0.29879234817610284
909,1,0,0.30195206370272343
910,1,0,0.30402155155877886
911,1,0,0.2924143091429388
912,1,0,0.28222719682822817
913,1,0,0.2716592854258356
914,1,0,0.2755131844836192
915,1,0,0.2655026760314078
916,1,0,0.2591342398633716
917,1,0,0.252473005172641
918,1,0,0.2451738766219848
919,1,0,0.2364144951811971
920,1,0,0.22672414961492
921,1,0,0.21704736567054697
922,1,0,0.20669444612982307
923,1,0,0.19798255468516135
924,1,0,0.19090198589526558
925,1,0,0.18356066055910134
926,1,0,0.1757812147260531
927,1,0,0.17668169919134957
928,1,0,0.18203841371254958
929,1,0,0.17762175895197338
930,1,0,0.17304389559536412
931,1,0,0.16669517447443533
932,1,0,0.15909705782830624
933,1,0,0.1503616665196123
934,1,0,0.1414197284420828
935,1,0,0.13401186923855507
936,1,0,0.12732890693371707
937,1,0,0.12005190305144574
