frame_id,track_id,gt_id,value_track,value_gt
1,1,0,,11.29
2,1,0,,11.2869053
3,1,0,,11.2867575
4,1,0,,11.2842331
5,1,0,,11.2812319
6,1,0,,11.2774429
7,1,0,11.567487739795066,11.2717762
8,1,0,11.567487739795066,11.2648869
9,1,0,11.530650764191341,11.2573481
10,1,0,11.525193684220984,11.2493858
11,1,0,11.514493474713817,11.2428427
12,1,0,11.505926953873363,11.2374706
13,1,0,11.499096648281796,11.2316618
14,1,0,11.50234758618779,11.2251587
15,1,0,11.507663091864533,11.2183666
16,1,0,11.491830171712088,11.2147532
17,1,0,11.480417112293036,11.2111979
18,1,0,11.484198971287965,11.206852
19,1,0,11.473333427439144,11.20112
20,1,0,11.477095143373283,11.1942854
21,1,0,11.464399346877753,11.186738
22,1,0,11.468092437412746,11.1789818
23,1,0,11.470535301466459,11.172
24,1,0,11.47157778987021,11.1654711
25,1,0,11.47291765503057,11.1589842
26,1,0,11.472690292240394,11.1531277
27,1,0,11.472719807101601,11.1472464
28,1,0,11.450076479341309,11.1424494
29,1,0,11.432796699931396,11.1376095
30,1,0,11.418479604536465,11.1326532
31,1,0,11.405301301376136,11.1274853
32,1,0,11.394422416462366,11.1222172
33,1,0,11.396175066379193,11.1168766
34,1,0,11.395882852123236,11.1114559
35,1,0,11.384191408794663,11.1061764
36,1,0,11.372185855399334,11.1009264
37,1,0,11.371389562947794,11.0954361
38,1,0,11.361538232381946,11.0897007
39,1,0,11.361627537225676,11.0839348
40,1,0,11.350258021504356,11.0776987
41,1,0,11.340534631868909,11.0711575
42,1,0,11.33960325889429,11.0644007
43,1,0,11.329466402674434,11.0577393
44,1,0,11.319085376493156,11.0511732
45,1,0,11.309433949499024,11.0448141
46,1,0,11.301146902012691,11.0386734
47,1,0,11.29964904404224,11.0325079
48,1,0,11.29713240151144,11.026515
49,1,0,11.29567068977174,11.0209475
50,1,0,11.285529535261514,11.0152779
51,1,0,11.273621034889842,11.0094624
52,1,0,11.270865210712632,11.0032806
53,1,0,11.268589007257528,10.9973221
54,1,0,11.256989581714954,10.9916143
55,1,0,11.24621291211119,10.98645
56,1,0,11.24623324792387,10.9816523
57,1,0,11.237199037322993,10.9770117
58,1,0,11.234977108328549,10.9724226
59,1,0,11.223235694544742,10.9674807
60,1,0,11.213394280261712,10.9621706
61,1,0,11.204309539050415,10.9567337
62,1,0,11.19562383881484,10.9512405
63,1,0,11.187533465389762,10.9458027
64,1,0,11.179146190406914,10.9387722
65,1,0,11.171332419105642,10.9313583
66,1,0,11.163460314788633,10.923933
67,1,0,11.161068842946241,10.9170542
68,1,0,11.159992918168498,10.9106331
69,1,0,11.15033594151815,10.9046822
70,1,0,11.141427876005155,10.8990622
71,1,0,11.132283495342046,10.8931694
72,1,0,11.12408751355611,10.887351
73,1,0,11.116412900124741,10.8820524
74,1,0,11.108048107201459,10.8764353
75,1,0,11.099981288467713,10.8706408
76,1,0,11.097999407044137,10.8640585
77,1,0,11.089826506570752,10.8577719
78,1,0,11.087838902484084,10.8518381
79,1,0,11.086263835775625,10.8466616
80,1,0,11.077670233867309,10.8419819
81,1,0,11.069946791048418,10.8375263
82,1,0,11.068565544592676,10.8331614
83,1,0,11.066753544855391,10.8283052
84,1,0,11.058424134096402,10.8229694
85,1,0,11.051624912201616,10.817543
86,1,0,11.048772413130619,10.8121166
87,1,0,11.039963543058331,10.8067694
88,1,0,11.032423782796641,10.7995176
89,1,0,11.025316411450234,10.7918606
90,1,0,11.016675497591152,10.7842512
91,1,0,11.008581724614835,10.777318
92,1,0,10.999957295909214,10.7709436
93,1,0,10.992785641794182,10.7651138
94,1,0,10.985668262983896,10.7596464
95,1,0,10.97790262587034,10.7538357
96,1,0,10.97085321828031,10.7480717
97,1,0,10.968233376561724,10.7428522
98,1,0,10.960078220470061,10.7372532
99,1,0,10.95232651247696,10.7314682
100,1,0,10.95062226124332,10.7247734
101,1,0,10.943644354808207,10.7183943
102,1,0,10.942564944176965,10.7123985
103,1,0,10.93559993962008,10.7072182
104,1,0,10.928405140879633,10.7025738
105,1,0,10.927808368378043,10.6981716
106,1,0,10.92683525737366,10.6938715
107,1,0,10.926169632564596,10.68904
108,1,0,10.917325959020296,10.6836958
109,1,0,10.91546324100382,10.6782713
110,1,0,10.913886870884836,10.672864
111,1,0,10.912585524459253,10.6675425
112,1,0,10.911546576767243,10.6602259
113,1,0,10.909659312616595,10.6524982
114,1,0,10.90842883167283,10.6448355
115,1,0,10.907842964038732,10.637886
116,1,0,10.896394871913095,10.631526
117,1,0,10.885869275190078,10.6257334
118,1,0,10.8754149466207,10.6203127
119,1,0,10.874159714409428,10.6145277
120,1,0,10.87171490039849,10.6087818
121,1,0,10.860484608649825,10.6035891
122,1,0,10.85036267685407,10.5979977
123,1,0,10.84917960062598,10.5922194
124,1,0,10.838864155131354,10.5854959
125,1,0,10.836870948930834,10.5790949
126,1,0,10.8351239873062,10.5730829
127,1,0,10.8244137470643,10.5679054
128,1,0,10.8141489475403,10.5632734
129,1,0,10.803637722242415,10.5588884
130,1,0,10.794308405236208,10.5546083
131,1,0,10.784917675460344,10.5497856
132,1,0,10.783507641499403,10.54444
133,1,0,10.775089751309434,10.5390167
134,1,0,10.773868815762198,10.5336142
135,1,0,10.764298516868333,10.5282993
136,1,0,10.762342784439621,10.5209627
137,1,0,10.760984287498184,10.5132132
138,1,0,10.760221025274408,10.5055342
139,1,0,10.758724273897835,10.49858
140,1,0,10.74844595010333,10.4922256
141,1,0,10.738503867770685,10.4864445
142,1,0,10.737513650460135,10.481039
143,1,0,10.726778309190092,10.4752655
144,1,0,10.717311411607568,10.4695282
145,1,0,10.716167902310243,10.4643478
146,1,0,10.714000561386733,10.458765
147,1,0,10.712076099181491,10.4529934
148,1,0,10.710736298235577,10.4462671
149,1,0,10.7092862036164,10.4398642
150,1,0,10.708056139408107,10.4338551
151,1,0,10.696615819943807,10.4286823
152,1,0,10.685635642619296,10.4240589
153,1,0,10.674476529993589,10.4196825
154,1,0,10.673681548101403,10.415411
155,1,0,10.672445035008604,10.4105921
156,1,0,10.671430575352602,10.4052467
157,1,0,10.66098366346645,10.3998232
158,1,0,10.649395603230735,10.39442
159,1,0,10.647909392626008,10.3891048
160,1,0,10.637832227583912,10.3817625
161,1,0,10.628687582897625,10.3740053
162,1,0,10.627368037820823,10.3663216
163,1,0,10.616929471547605,10.3593664
164,1,0,10.61554205530028,10.3530149
165,1,0,10.614716248451563,10.34724
166,1,0,10.603145970462801,10.3418446
167,1,0,10.601912495164104,10.3360806
168,1,0,10.60123774296217,10.3303537
169,1,0,10.58972197499943,10.3251858
170,1,0,10.578363230147957,10.3196135
171,1,0,10.577245541170846,10.3138533
172,1,0,10.566126859284042,10.3071365
173,1,0,10.564324421973987,10.3007431
174,1,0,10.56244331851662,10.2947426
175,1,0,10.562372092031572,10.28958
176,1,0,10.562187140835237,10.2849665
177,1,0,10.550731520533516,10.2805986
178,1,0,10.539701949302628,10.2763338
179,1,0,10.528740611652733,10.2715187
180,1,0,10.527075961777337,10.2661753
181,1,0,10.525642992610837,10.2607517
182,1,0,10.514760725448516,10.2553482
183,1,0,10.513846594014645,10.2500324
184,1,0,10.501984223880237,10.2426853
185,1,0,10.49117928130436,10.2349243
186,1,0,10.481312987282017,10.2272377
187,1,0,10.47032693287975,10.2202835
188,1,0,10.460247488357012,10.2139359
189,1,0,10.449640861924724,10.20817
190,1,0,10.440402575078735,10.2027855
191,1,0,10.43912815457736,10.1970348
192,1,0,10.429431935971296,10.1913252
193,1,0,10.42076263645117,10.1861773
194,1,0,10.411710161472442,10.1806278
195,1,0,10.402552862540297,10.17489
196,1,0,10.394079385723272,10.1681948
197,1,0,10.38522534859935,10.1618242
198,1,0,10.377016923736246,10.1558466
199,1,0,10.368644068759272,10.1507053
200,1,0,10.368310727412148,10.1461105
201,1,0,10.36015324175064,10.1417589
202,1,0,10.352059063941875,10.1375065
203,1,0,10.351964059265498,10.1327009
204,1,0,10.351898043250191,10.1273642
205,1,0,10.342508401910795,10.1219444
206,1,0,10.333834132589486,10.1165419
207,1,0,10.333478399262146,10.1112261
208,1,0,10.32561968002145,10.103879
209,1,0,10.31654279105284,10.096118
210,1,0,10.316445135555117,10.0884342
211,1,0,10.308486737348067,10.0814877
212,1,0,10.308390987640413,10.0751553
213,1,0,10.308879072724467,10.0694132
214,1,0,10.298815350528306,10.0640593
215,1,0,10.289551113839323,10.0583477
216,1,0,10.279681790294772,10.0526838
217,1,0,10.279824956635755,10.0475874
218,1,0,10.280250778802682,10.0420933
219,1,0,10.279802181447797,10.0364141
220,1,0,10.268982492916283,10.0297794
221,1,0,10.259621018790046,10.0234728
222,1,0,10.249888282260471,10.01756
223,1,0,10.250174195162641,10.0124817
224,1,0,10.24071360469998,10.007947
225,1,0,10.230856516068428,10.00365
226,1,0,10.231306740989618,9.999446
227,1,0,10.222256372732918,9.994682
228,1,0,10.21308125165546,9.989382
229,1,0,10.213397665484871,9.983994
230,1,0,10.205282984188615,9.97862
231,1,0,10.205267738995477,9.973331
232,1,0,10.20551751500895,9.966016
233,1,0,10.206029770400807,9.958294
234,1,0,10.195783438939275,9.950665
235,1,0,10.18583539701175,9.9438
236,1,0,10.176709818585126,9.937581
237,1,0,10.167273525258372,9.931986
238,1,0,10.158590734745557,9.92682
239,1,0,10.158910845564176,9.921333
240,1,0,10.149954377153001,9.915934
241,1,0,10.14073221328336,9.911141
242,1,0,10.131393155885341,9.905992
243,1,0,10.123058412700418,9.900687
244,1,0,10.115109322261029,9.89446449
245,1,0,10.116281709535912,9.88859749
246,1,0,10.108153819852731,9.885005
247,1,0,10.100638007830389,9.884413
248,1,0,10.09366409790235,9.886657
249,1,0,10.087453334631073,9.890747
250,1,0,10.081414045735045,9.895207
251,1,0,10.076882830649488,9.898688
252,1,0,10.079375066832192,9.901151
253,1,0,10.082419089479153,9.903751
254,1,0,10.08572713547829,9.906799
