frame_id,track_id,gt_id,value_track,value_gt
1,1,0,,5.42
2,1,0,,5.428331
3,1,0,,5.42838669
4,1,0,,5.44388866
5,1,0,,5.459438
6,1,0,,5.47493362
7,1,0,,5.489916
8,1,0,,5.50439072
9,1,0,,5.518515
10,1,0,,5.53236771
11,1,0,,5.54686069
12,1,0,,5.56209946
13,1,0,,5.57730675
14,1,0,,5.5922327
15,1,0,,5.60688162
16,1,0,,5.625264
17,1,0,,5.644358
18,1,0,,5.663105
19,1,0,,5.680172
20,1,0,,5.695683
21,1,0,,5.70978355
22,1,0,,5.72304535
23,1,0,,5.73744869
24,1,0,,5.7521987
25,1,0,,5.766073
26,1,0,,5.781303
27,1,0,,5.796794
28,1,0,,5.815544
29,1,0,,5.833803
30,1,0,,5.851268
31,1,0,,5.866774
32,1,0,5.730500385239454,5.88093662
33,1,0,5.730500385239454,5.894338
34,1,0,5.7480696981936745,5.90721369
35,1,0,5.803665564800321,5.92160463
36,1,0,5.8561192627604655,5.937352
37,1,0,5.904730588761483,5.95270967
38,1,0,5.9498477492869855,5.96734238
39,1,0,5.992041204209393,5.981571
40,1,0,6.070193865142448,6.00068235
41,1,0,6.106521069892375,6.02036333
42,1,0,6.1404309586963794,6.03929949
43,1,0,6.173319738224622,6.0561
44,1,0,6.204280962974424,6.07103
45,1,0,6.233718448972583,6.08442259
46,1,0,6.262327497650142,6.09701538
47,1,0,6.288838227886247,6.110992
48,1,0,6.314792375159474,6.12549973
49,1,0,6.339465393030649,6.13926
50,1,0,6.36315008098577,6.154506
51,1,0,6.385783439321255,6.169971
52,1,0,6.408891054323805,6.188851
53,1,0,6.4310401904626175,6.20727
54,1,0,6.452968797467175,6.22491646
55,1,0,6.473979157746874,6.24066
56,1,0,6.494245924379168,6.255097
57,1,0,6.494245924379168,6.268774
58,1,0,6.508461812173,6.281906
59,1,0,6.500800162328746,6.296508
60,1,0,6.52191734110483,6.312405
61,1,0,6.542980652672246,6.32785463
62,1,0,6.562883666516043,6.342537
63,1,0,6.582230346681267,6.35681629
64,1,0,6.601744887968287,6.37573528
65,1,0,6.621507155694036,6.395157
66,1,0,6.642073977010359,6.41382456
67,1,0,6.662259524419383,6.43043566
68,1,0,6.681909139161862,6.44523954
69,1,0,6.701252562906342,6.45857239
70,1,0,6.720129272972525,6.471154
71,1,0,6.738571788010079,6.4850955
72,1,0,6.757232996375147,6.49958658
73,1,0,6.775480224567159,6.513399
74,1,0,6.793446262509148,6.52866554
75,1,0,6.811053678781249,6.544128
76,1,0,6.828432827287931,6.56293344
77,1,0,6.846503509504844,6.58131266
78,1,0,6.864733496460728,6.59895563
79,1,0,6.882130953084687,6.6147666
80,1,0,6.899617970753054,6.62931156
81,1,0,6.916331175546231,6.64310932
82,1,0,6.933166821825987,6.65636253
83,1,0,6.949852158381042,6.671042
84,1,0,6.966090583656674,6.686978
85,1,0,6.982782557138217,6.70245552
86,1,0,6.999227947677154,6.71716261
87,1,0,7.015440625903011,6.73146963
88,1,0,7.031988591507545,6.750297
89,1,0,7.048982388493865,6.769606
90,1,0,7.06592715467464,6.788168
91,1,0,7.083180074812661,6.804714
92,1,0,7.100180525357388,6.81948471
93,1,0,7.117141956288917,6.83281231
94,1,0,7.133871130978246,6.84540653
95,1,0,7.1500437663365926,6.85934448
96,1,0,7.166560652181237,6.873835
97,1,0,7.183009402342557,6.88766956
98,1,0,7.199262636605485,6.902942
99,1,0,7.2156542624884725,6.918403
100,1,0,7.231992054197544,6.9371767
101,1,0,7.248462260581894,6.955536
102,1,0,7.264881497678479,6.973172
103,1,0,7.281572773451212,6.989001
104,1,0,7.298067958568048,7.003578
105,1,0,7.3143160473948825,7.017413
106,1,0,7.330389437926979,7.03070354
107,1,0,7.346237353998458,7.045406
108,1,0,7.361929850377311,7.061351
109,1,0,7.377625720975262,7.07683468
110,1,0,7.393177798492907,7.091547
111,1,0,7.409098586499535,7.10586071
112,1,0,7.424867716387714,7.124656
113,1,0,7.4411517804742555,7.14392662
114,1,0,7.4411517804742555,7.162453
115,1,0,7.474443244944867,7.178978
116,1,0,7.491437232223138,7.19373655
117,1,0,7.507961545764747,7.207062
118,1,0,7.524322145300643,7.21965933
119,1,0,7.540056025374669,7.23359537
120,1,0,7.539757069487726,7.24808455
121,1,0,7.540047212199468,7.26192427
122,1,0,7.558223831927474,7.277198
123,1,0,7.576335077788517,7.29265738
124,1,0,7.594675345714471,7.311419
125,1,0,7.612785255934822,7.32977
126,1,0,7.631127352803083,7.347402
127,1,0,7.64941818949522,7.36323452
128,1,0,7.667264730932122,7.377819
129,1,0,7.684587027183285,7.3916626
130,1,0,7.702001634548583,7.404962
131,1,0,7.719233536921946,7.41966772
132,1,0,7.736470821391961,7.43561172
133,1,0,7.753537066922471,7.45109367
134,1,0,7.770439160438958,7.465804
135,1,0,7.78767446386898,7.480116
136,1,0,7.80541514624076,7.498897
137,1,0,7.82346123082146,7.51815176
138,1,0,7.841544645607025,7.53666353
139,1,0,7.85943427708876,7.55317736
140,1,0,7.877370266907611,7.567929
141,1,0,7.8951200027511685,7.58124971
142,1,0,7.9126901462056525,7.59384441
143,1,0,7.930278491219591,7.60777664
144,1,0,7.947445838875592,7.62226248
145,1,0,7.964458418372686,7.636101
146,1,0,7.981568966592947,7.65137148
147,1,0,7.999203993506789,7.666827
148,1,0,8.017111374793569,7.685582
149,1,0,8.03484051305158,7.703928
150,1,0,8.052356755386809,7.72155571
151,1,0,8.069908542425182,7.73738527
152,1,0,8.087055906574198,7.751968
153,1,0,8.104051568154624,7.76580954
154,1,0,8.120622104119448,7.779106
155,1,0,8.137300567929419,7.793807
156,1,0,8.154048894875757,7.809745
157,1,0,8.170661577443683,7.82522
158,1,0,8.18714305006765,7.839923
159,1,0,8.203978526882967,7.85422659
160,1,0,8.221131333348014,7.872996
161,1,0,8.23862034929102,7.892238
162,1,0,8.25643478277159,7.91073751
163,1,0,8.27384903152309,7.927241
164,1,0,8.291592115557687,7.94198275
165,1,0,8.308939206652997,7.955295
166,1,0,8.32613598671606,7.967882
167,1,0,8.343187056697364,7.98180628
168,1,0,8.360313894692576,7.99628448
169,1,0,8.377298728236262,8.010116
170,1,0,8.394145901855742,8.025379
171,1,0,8.411079598701438,8.040828
172,1,0,8.428328369289995,8.059574
173,1,0,8.445433027904729,8.07791
174,1,0,8.4628488801261,8.09553
175,1,0,8.480115511305792,8.11135
176,1,0,8.497204858459845,8.125923
177,1,0,8.51367058809841,8.139753
178,1,0,8.530469665890728,8.153038
179,1,0,8.547139170948938,8.167726
180,1,0,8.56368307505847,8.183648
181,1,0,8.56368307505847,8.199107
182,1,0,8.581209190391311,8.213794
183,1,0,8.583276269169488,8.22808
184,1,0,8.601615820763854,8.24683
185,1,0,8.619782142351296,8.266051
186,1,0,8.638277078944913,8.284531
187,1,0,8.656860510537324,8.301014
188,1,0,8.675256196513565,8.315736
189,1,0,8.693243696786446,8.329029
190,1,0,8.71106539960321,8.341597
191,1,0,8.728727080595368,8.355501
192,1,0,8.746234235808522,8.369961
193,1,0,8.763840110096034,8.383775
194,1,0,8.781295221545296,8.399019
195,1,0,8.799354888099941,8.414448
196,1,0,8.81747224092637,8.433172
197,1,0,8.83567491416569,8.451488
198,1,0,8.871528797053417,8.469083
199,1,0,8.889192437986338,8.484878
200,1,0,8.906705543611519,8.499423
201,1,0,8.923572986798554,8.513223
202,1,0,8.94079008483683,8.526474
203,1,0,8.957871103412913,8.541125
204,1,0,8.97482026885697,8.557009
205,1,0,8.991426369049796,8.572426
206,1,0,9.008678287279004,8.587067
207,1,0,9.026295897550195,8.601304
208,1,0,9.043766635105035,8.620004
209,1,0,9.061382316813829,8.639173
210,1,0,9.07961984909767,8.657597
211,1,0,9.097479035853436,8.674022
212,1,0,9.115185685703926,8.688685
213,1,0,9.132531225510451,8.701918
214,1,0,9.149740356242042,8.714424
215,1,0,9.166817070447918,8.728267
216,1,0,9.183765234249059,8.742663
217,1,0,9.200860895788058,8.756412
218,1,0,9.218039317592128,8.771588
219,1,0,9.2353608035087,8.786944
220,1,0,9.252547148880566,8.805592
221,1,0,9.270089394280713,8.823822
222,1,0,9.2872622152546,8.841325
223,1,0,9.304514536633363,8.857016
224,1,0,9.321127090025595,8.871446
225,1,0,9.338115848749913,8.88511848
226,1,0,9.354472386872892,8.89823
227,1,0,9.370723302529832,8.912727
228,1,0,9.38715647825373,8.928444
229,1,0,9.403275770923765,8.943679
230,1,0,9.41929877055576,8.95811749
231,1,0,9.435737762961764,8.972136
232,1,0,9.452870058812914,8.990598
233,1,0,9.469669921900369,9.00951
234,1,0,9.486865863181142,9.02765
235,1,0,9.503728198780484,9.043761
236,1,0,9.520473660178371,9.058079
237,1,0,9.536900024859698,9.070931
238,1,0,9.553223339332696,9.083025
239,1,0,9.569446710775935,9.09642
240,1,0,9.585869689259491,9.110329
241,1,0,9.585869689259491,9.123535
242,1,0,9.60501489786794,9.138103
243,1,0,9.607939023144061,9.15277
244,1,0,9.625157172517461,9.170624
245,1,0,9.641502737479698,9.18793
246,1,0,9.656264429262826,9.195992
247,1,0,9.6695018655717,9.193875
248,1,0,9.680530139812419,9.182208
249,1,0,9.68986713177833,9.164417
250,1,0,9.697878340624417,9.146281
251,1,0,9.704400344658339,9.129348
252,1,0,9.70939827435783,9.113347
253,1,0,9.713226310305892,9.096929
254,1,0,9.715926649934417,9.079909
255,1,0,9.717313890947063,9.06268
256,1,0,9.717350169265668,9.047575
257,1,0,9.716167576089006,9.032321
258,1,0,9.713726506973298,9.016373
259,1,0,9.710058310360331,8.99953
260,1,0,9.705020996287708,8.982088
261,1,0,9.699186088649888,8.964448
262,1,0,9.692879529242934,8.946975
263,1,0,9.685827175924711,8.929866
264,1,0,9.677828857543002,8.913073
265,1,0,9.668841694188322,8.896771
266,1,0,9.658981054656568,8.88040352
267,1,0,9.648497606506709,8.863884
268,1,0,9.637712251890116,8.846386
269,1,0,9.625821348067873,8.829035
270,1,0,9.613099399948979,8.812008
271,1,0,9.599874711077991,8.796049
272,1,0,9.586171330820244,8.780924
273,1,0,9.572012645467222,8.766302
274,1,0,9.557125677745558,8.752039
275,1,0,9.541617217710053,8.73679
276,1,0,9.525736404674722,8.720542
277,1,0,9.492406921531142,8.70443
278,1,0,9.474791863449832,8.688737
279,1,0,9.456373435523146,8.67336
280,1,0,9.437186474884832,8.653753
281,1,0,9.417490316600407,8.63347149
282,1,0,9.397623113899765,8.613665
283,1,0,9.377586471187298,8.595696
284,1,0,9.35709728243567,8.579378
285,1,0,9.33595373035675,8.564506
286,1,0,9.31472663163664,8.55046
287,1,0,9.29288828781938,8.53521252
288,1,0,9.271009254049693,8.51959
289,1,0,9.249100010615924,8.504834
290,1,0,9.226101610405163,8.4887085
291,1,0,9.203673012295887,8.47232151
292,1,0,9.181030658263497,8.452689
293,1,0,9.158188776760948,8.43355751
294,1,0,9.135638369412174,8.415225
295,1,0,9.113132705759686,8.398848
296,1,0,9.090445739550312,8.383811
297,1,0,9.067529030432702,8.369534
298,1,0,9.044694220031424,8.355778
299,1,0,9.021405887175638,8.340523
300,1,0,8.998228252428621,8.323923
301,1,0,8.974625235966393,8.307694
302,1,0,8.974625235966393,8.292165
303,1,0,8.924400629224694,8.277032
304,1,0,8.882642862421804,8.256996
305,1,0,8.859121757134702,8.23636
306,1,0,8.835244677856188,8.216436
307,1,0,8.811594677737498,8.19864
308,1,0,8.788706395178956,8.182707
309,1,0,8.765456549948068,8.168322
310,1,0,8.742403991519218,8.154754
311,1,0,8.719544078172994,8.139811
312,1,0,8.696327352367641,8.124367
313,1,0,8.672776250660688,8.109723
314,1,0,8.649453532498796,8.093596
315,1,0,8.62609477659371,8.0772295
316,1,0,8.602425934012938,8.057435
317,1,0,8.578708531832456,8.038133
318,1,0,8.555534462693938,8.019634
319,1,0,8.532319320524305,8.003104
320,1,0,8.509103472561861,7.98792553
321,1,0,8.485860534885044,7.97352457
322,1,0,8.462628131532908,7.95966959
323,1,0,8.43964830004943,7.94430733
324,1,0,8.41663291875976,7.927606
325,1,0,8.393870654082935,7.911323
326,1,0,8.370580717360093,7.89578438
327,1,0,8.347044939693486,7.880648
328,1,0,8.32381101718456,7.86065865
329,1,0,8.300613961074042,7.84010267
330,1,0,8.277951724273073,7.820284
331,1,0,8.255311614412745,7.802587
332,1,0,8.233191444231762,7.78675127
333,1,0,8.211079833399932,7.772448
334,1,0,8.189217607368313,7.758944
335,1,0,8.167598317173974,7.744054
336,1,0,8.145469745547574,7.72864
337,1,0,8.12334687828184,7.713994
338,1,0,8.101487654949139,7.69786024
339,1,0,8.079387571612823,7.68149662
340,1,0,8.05753825292205,7.661702
341,1,0,8.035456420226831,7.642386
342,1,0,8.013394870810648,7.6238637
343,1,0,7.9913716648891056,7.60729
344,1,0,7.969884708209399,7.592057
345,1,0,7.948420368169356,7.57760239
346,1,0,7.927218791101105,7.563698
347,1,0,7.905785885396988,7.54829645
348,1,0,7.884620020147467,7.531568
349,1,0,7.863229209989413,7.515269
350,1,0,7.841625503844071,7.49972343
351,1,0,7.82030306067108,7.484581
352,1,0,7.798791658557727,7.464621
353,1,0,7.777801965577849,7.44410563
354,1,0,7.756617884262992,7.42433071
355,1,0,7.736185857390218,7.406668
356,1,0,7.6951659193020365,7.39086
357,1,0,7.675036706750088,7.376577
358,1,0,7.655151418618598,7.36308527
359,1,0,7.634822314340677,7.348208
360,1,0,7.614486010790895,7.3328023
361,1,0,7.594406324382621,7.318153
362,1,0,7.574106675528533,7.30201769
363,1,0,7.574106675528533,7.285656
364,1,0,7.519337395144688,7.265867
365,1,0,7.484341305907809,7.24655151
366,1,0,7.465393836409119,7.22802544
367,1,0,7.446439663527256,7.21144
368,1,0,7.427430281816668,7.19619226
369,1,0,7.408626342041937,7.18172169
370,1,0,7.390023507757654,7.167803
371,1,0,7.371617352937597,7.15239048
372,1,0,7.35293438593795,7.1356554
373,1,0,7.33398967923911,7.119354
374,1,0,7.315006733413551,7.103808
375,1,0,7.295804803526648,7.08866453
376,1,0,7.276576651894648,7.068716
377,1,0,7.257863368353997,7.04821539
378,1,0,7.23910910234274,7.02845669
379,1,0,7.220856283992133,7.010807
380,1,0,7.202806187078819,6.995009
381,1,0,7.184952451416692,6.980733
382,1,0,7.166576588840248,6.967246
383,1,0,7.148409061427057,6.95237446
384,1,0,7.129992115440388,6.936973
385,1,0,7.11133644288218,6.922324
386,1,0,7.092452303601781,6.906191
387,1,0,7.073769793720304,6.889831
388,1,0,7.054862842229975,6.870046
389,1,0,7.036448401382707,6.850733
390,1,0,7.018248614062742,6.83220768
391,1,0,6.999992736391265,6.815621
392,1,0,6.981795716012123,6.80037069
393,1,0,6.963542237349246,6.78589773
394,1,0,6.945497787656314,6.771977
395,1,0,6.927216488091954,6.75656462
396,1,0,6.908707593894807,6.73983049
397,1,0,6.8899800710346115,6.72353029
398,1,0,6.871478585136784,6.707987
399,1,0,6.853225367274724,6.69284725
400,1,0,6.834912774182346,6.672906
401,1,0,6.816841983563964,6.652413
402,1,0,6.79897505389815,6.63266134
403,1,0,6.781175989834833,6.61501837
