30,1,5.957621246659832,11.487732192556251,8.169922928164634e-20,1.0,1,1
30,2,6.941508907602145,4.875557711341077,8.136313669619695e-20,1.0,1,1
31,2,6.9415089076021435,4.875557711341079,-9.058670052510721e-19,1.0,1,1
31,1,5.978065090926613,11.481878650361725,-9.054599262851733e-19,1.0,1,1
31,3,7.18878243757123,9.25955757535718,3.3163700837239367e-19,1.0,1,1
31,4,1.783991865241626,6.87785206675836,3.315838581740568e-19,1.0,1,1
32,3,7.188782437571227,9.259557575357178,-8.543973522154795e-19,1.0,1,1
32,2,6.941508907602145,4.875557711341079,-1.1641431252714821e-18,1.0,1,1
32,4,1.7934195967727096,6.8703893271638785,-8.54406210581869e-19,1.0,1,1
32,1,5.9851358110317925,11.443370781453257,-1.1646688133035465e-18,1.0,1,1
33,3,7.188782437571224,9.259557575357178,-1.0028805898739713e-18,1.0,1,1
33,2,6.9415089076021435,4.875557711341078,-1.1576049998034565e-18,1.0,1,1
33,4,1.8040415020414564,6.861772961016317,-1.002952739228137e-18,1.0,1,1
33,1,6.005752553786001,11.441896130253333,-1.1575004263352604e-18,1.0,1,1
34,4,1.8150170106722354,6.8503325006561475,1.0390588097318111e-19,1.0,1,1
34,1,6.025586885047151,11.440828256096092,1.920809175195182e-20,1.0,1,1
34,3,7.188782437571228,9.259557575357181,1.0397388728593587e-19,1.0,1,1
34,2,6.941508907602144,4.875557711341077,1.909556987557386e-20,1.0,1,1
35,3,7.188782437571229,9.259557575357178,1.3787022781339404e-18,1.0,1,1
35,2,6.9415089076021435,4.875557711341078,-1.0259596227107357e-18,1.0,1,1
35,4,1.8256354214468637,6.84044544754348,1.3786589237117041e-18,1.0,1,1
35,1,6.044714569889112,11.440120673582062,-1.025946971463758e-18,1.0,1,1
36,3,7.188782437571227,9.259557575357178,4.2553705016047727e-19,1.0,1,1
36,2,6.941508907602145,4.875557711341079,-1.1351432054334535e-18,1.0,1,1
36,4,1.8359534690212649,6.8318575888279955,4.2550322237851864e-19,1.0,1,1
36,1,6.063431706887981,11.437777291554006,-1.1351184377386922e-18,1.0,1,1
37,4,1.8454047348294393,6.824136482397318,-8.944372810763641e-19,1.0,1,1
37,1,6.054687898155105,11.407386250198455,1.1352903152435645e-18,1.0,1,1
37,3,7.188782437571224,9.259557575357178,-8.94431643112704e-19,1.0,1,1
37,2,6.941508907602144,4.875557711341079,1.1354125986805208e-18,1.0,1,1
38,3,7.188782437571226,9.25955757535718,1.1534033612889448e-18,1.0,1,1
38,2,6.941508907602144,4.875557711341077,-8.000934335537146e-19,1.0,1,1
38,4,1.8559150792974672,6.813862200973034,1.153399490532652e-18,1.0,1,1
38,1,6.075835799561624,11.406050251439156,-7.998523872628971e-19,1.0,1,1
39,3,7.188782437571228,9.259557575357181,-7.408258826552605e-19,1.0,1,1
39,2,6.941508907602144,4.875557711341079,1.097646249676424e-18,1.0,1,1
39,4,1.8672590287265116,6.804983034843091,-7.408226612405871e-19,1.0,1,1
39,1,6.097138716352235,11.403221149187171,1.0979840691134584e-18,1.0,1,1
40,4,1.878812585347538,6.793567062914146,1.2315641570979034e-18,1.0,1,1
40,1,6.1178751823541235,11.39902815198335,-8.620090564057587e-19,1.0,1,1
40,3,7.188782437571227,9.259557575357178,1.2315126001460614e-18,1.0,1,1
40,2,6.9415089076021435,4.875557711341077,-8.624511241182701e-19,1.0,1,1
41,3,7.188782437571226,9.25955757535718,1.5076353400325533e-18,1.0,1,1
41,2,6.941508907602142,4.875557711341077,-1.1083858623703797e-20,1.0,1,1
41,4,1.888926636230473,6.7835621524514735,1.507679297222677e-18,1.0,1,1
41,1,6.138777922448729,11.393597688807638,-1.0646850055658139e-20,1.0,1,1
42,3,7.188782437571225,9.259557575357176,-7.574927488661119e-19,1.0,1,1
42,2,6.94150890760214,4.875557711341078,-1.029671374768769e-18,1.0,1,1
42,4,1.8983439029913973,6.7756190206680245,-7.574854226677584e-19,1.0,1,1
42,1,6.13329488810134,11.366113630034414,-1.0299076245170116e-18,1.0,1,1
43,3,7.188782437571227,9.25955757535718,1.1757971919208251e-18,1.0,1,1
43,2,6.941508907602141,4.875557711341077,-1.2411125557062952e-18,1.0,1,1
43,4,1.908597812458141,6.764161203280462,1.1758830096003766e-18,1.0,1,1
43,1,6.154332170372632,11.365362115439837,-1.2408595051061474e-18,1.0,1,1
44,3,7.188782437571226,9.259557575357178,-8.149511604091901e-19,1.0,1,1
44,2,6.94150890760214,4.875557711341077,9.843911742879535e-19,1.0,1,1
44,4,1.9179254831765304,6.756143795034191,-8.149368574625978e-19,1.0,1,1
44,1,6.150082436265967,11.337839057779075,9.840024952212871e-19,1.0,1,1
45,4,1.9277249714783724,6.747236806450456,-1.098277980714467e-18,1.0,1,1
45,1,6.171410483235443,11.33953323536625,1.4132635099733209e-18,1.0,1,1
45,3,7.1887824375712235,9.259557575357178,-1.0983661646260834e-18,1.0,1,1
45,2,6.941508907602139,4.875557711341077,1.412838640916008e-18,1.0,1,1
46,3,7.188782437571227,9.259557575357181,-8.132863741633591e-20,1.0,1,1
